initiative_key,initiative_name,start_date,end_date,coverage_percentage
4598,Initiative 4598,2015-06-03,2029-08-27,85.49076675351827
4599,Initiative 4599,2023-02-14,2026-06-05,69.28843318995585
4600,Initiative 4600,2023-01-17,2029-05-02,90.93551584284272
4601,Initiative 4601,2024-04-16,2029-09-01,76.99482331180923
4602,Initiative 4602,2015-06-03,2026-08-11,70.446830078195
4603,Initiative 4603,2023-05-11,2026-05-17,85.96283478682838
4604,Initiative 4604,2020-11-13,2029-02-17,96.36877658026435
4605,Initiative 4605,2019-08-09,2027-07-17,90.60008218887339
4606,Initiative 4606,2020-01-30,2026-11-29,96.5332388994197
4607,Initiative 4607,2020-05-03,2028-05-15,63.29673810151046
4608,Initiative 4608,2015-06-01,2029-05-16,55.9256485443354
4609,Initiative 4609,2021-10-03,2026-05-17,76.71747750794263
4610,Initiative 4610,2016-10-22,2029-05-22,52.22152124210045
4611,Initiative 4611,2023-05-11,2027-11-05,83.72948844606279
4612,Initiative 4612,2019-01-15,2029-06-07,62.000076163277726
4613,Initiative 4613,2021-09-21,2026-08-20,72.71750442040609
4614,Initiative 4614,2020-01-17,2029-05-04,82.77809202696591
4615,Initiative 4615,2015-12-31,2025-01-06,74.1547651685733
4616,Initiative 4616,2015-11-26,2026-06-05,61.803103028327314
4617,Initiative 4617,2021-09-05,2028-06-27,94.0185259998045
4618,Initiative 4618,2024-11-01,2029-02-23,88.22676605200238
4619,Initiative 4619,2020-11-05,2028-05-05,80.05362467847262
4620,Initiative 4620,2016-07-16,2025-04-15,84.92701318041995
4621,Initiative 4621,2023-05-12,2028-09-25,70.76629488139696
4622,Initiative 4622,2015-06-20,2027-10-21,68.79460482091784
4623,Initiative 4623,2018-05-03,2025-03-26,58.00557878642489
4624,Initiative 4624,2016-07-19,2025-04-15,90.17957437248691
4625,Initiative 4625,2023-03-18,2025-12-05,69.05221225906071
4626,Initiative 4626,2016-04-01,2027-07-17,84.61619872505386
4627,Initiative 4627,2015-10-18,2026-08-11,64.99709956604609
4628,Initiative 4628,2015-12-24,2025-12-05,89.7994630063319
4629,Initiative 4629,2016-12-05,2029-06-07,55.26217056664529
4630,Initiative 4630,2021-09-23,2028-01-01,81.25070996675453
4631,Initiative 4631,2023-02-14,2029-11-11,90.3797355720735
4632,Initiative 4632,2018-03-02,2029-08-18,83.01251229932588
4633,Initiative 4633,2023-04-16,2028-01-08,84.80579033375501
4634,Initiative 4634,2018-06-22,2027-10-27,76.2994477708872
4635,Initiative 4635,2015-06-03,2028-08-20,77.95159985543829
4636,Initiative 4636,2021-08-14,2026-12-21,53.29467194348175
4637,Initiative 4637,2019-03-17,2029-06-07,62.54015735027894
4638,Initiative 4638,2016-04-10,2029-03-01,86.09643733518419
4639,Initiative 4639,2016-04-11,2029-02-23,97.27107110288324
4640,Initiative 4640,2018-05-03,2027-10-21,77.08904787964701
4641,Initiative 4641,2016-04-10,2026-08-11,86.27956661288641
4642,Initiative 4642,2015-11-26,2027-01-07,84.17899353071643
4643,Initiative 4643,2023-10-21,2029-09-28,99.96921605330974
4644,Initiative 4644,2024-06-27,2029-10-03,89.75022195092598
4645,Initiative 4645,2020-05-20,2026-08-11,81.3823666892586
4646,Initiative 4646,2022-04-14,2028-02-25,55.75796578567298
4647,Initiative 4647,2015-07-01,2028-09-25,68.1331002998307
4648,Initiative 4648,2019-04-30,2027-05-26,62.534947777044465
4649,Initiative 4649,2015-05-11,2025-02-11,92.6837816624233
4650,Initiative 4650,2016-06-01,2028-01-08,72.30865069647996
4651,Initiative 4651,2024-04-16,2027-08-30,76.76498334765053
4652,Initiative 4652,2022-04-14,2025-04-19,98.2411649844694
4653,Initiative 4653,2024-07-20,2027-08-14,91.83419008252335
4654,Initiative 4654,2022-10-28,2025-02-11,89.49101301200531
4655,Initiative 4655,2023-01-17,2029-09-01,57.11098272141986
4656,Initiative 4656,2019-08-09,2025-11-14,51.13842111683597
4657,Initiative 4657,2015-12-16,2027-11-28,56.27741779293815
4658,Initiative 4658,2024-07-20,2026-10-19,87.01416653071794
4659,Initiative 4659,2019-08-09,2027-08-14,70.53588988800392
4660,Initiative 4660,2018-10-25,2026-10-19,55.873479318957166
4661,Initiative 4661,2015-02-14,2029-11-11,86.95097517768824
4662,Initiative 4662,2024-09-21,2026-12-21,59.72920164169051
4663,Initiative 4663,2019-08-21,2029-11-14,79.45216548256073
4664,Initiative 4664,2015-07-31,2029-05-22,87.0771410392902
4665,Initiative 4665,2016-07-19,2028-02-25,80.40303124227502
4666,Initiative 4666,2018-05-03,2027-11-05,99.6818270419763
4667,Initiative 4667,2019-10-01,2026-10-21,71.7081360281788
4668,Initiative 4668,2016-11-16,2026-12-22,65.59025438049814
4669,Initiative 4669,2023-06-08,2025-11-14,60.05983400499592
4670,Initiative 4670,2015-07-31,2026-10-19,75.18898155878088
4671,Initiative 4671,2024-04-16,2029-03-09,92.62399701256848
4672,Initiative 4672,2023-02-14,2026-05-28,97.34575949644585
4673,Initiative 4673,2022-02-17,2025-01-05,98.60274364696104
4674,Initiative 4674,2015-12-16,2025-04-01,76.56891692381572
4675,Initiative 4675,2015-07-01,2028-01-08,80.26301727730943
4676,Initiative 4676,2016-12-21,2028-09-14,79.07698823410846
4677,Initiative 4677,2017-09-03,2028-06-20,73.2986197675982
4678,Initiative 4678,2016-02-24,2026-10-19,57.61199071583689
4679,Initiative 4679,2015-11-26,2027-10-27,53.27293433827902
4680,Initiative 4680,2021-03-24,2025-11-14,71.83189478488117
4681,Initiative 4681,2023-10-21,2026-10-19,59.30838476388342
4682,Initiative 4682,2015-07-01,2026-03-17,94.33258725408297
4683,Initiative 4683,2015-05-11,2029-05-04,88.08499724329803
4684,Initiative 4684,2024-09-21,2029-08-02,80.92033519887957
4685,Initiative 4685,2019-03-21,2026-06-05,52.37059875470894
4686,Initiative 4686,2023-05-11,2029-05-21,81.11227070866791
4687,Initiative 4687,2024-06-27,2029-08-27,81.05345993605273
4688,Initiative 4688,2018-10-25,2026-06-05,71.9605628864401
4689,Initiative 4689,2020-11-13,2029-10-03,82.88764954410172
4690,Initiative 4690,2015-07-31,2025-12-05,92.89572654991093
4691,Initiative 4691,2020-11-02,2028-02-25,87.89934269490374
4692,Initiative 4692,2021-01-23,2027-07-17,73.67171014596389
4693,Initiative 4693,2018-10-25,2027-09-26,63.114224916972056
4694,Initiative 4694,2023-07-17,2026-09-22,73.89186482321074
4695,Initiative 4695,2020-11-13,2027-04-22,97.29854180061629
4696,Initiative 4696,2020-05-03,2025-12-05,90.99932795031646
4697,Initiative 4697,2019-08-09,2028-05-15,51.35198448757482
4698,Initiative 4698,2024-04-16,2029-06-30,89.14816255053877
4699,Initiative 4699,2016-10-22,2028-02-25,58.527881895588784
4700,Initiative 4700,2023-08-01,2029-02-23,78.55556665188855
4701,Initiative 4701,2020-01-17,2028-08-12,90.32587688899801
4702,Initiative 4702,2015-06-01,2027-03-02,78.06442114790997
4703,Initiative 4703,2022-03-11,2028-01-08,70.19303630106222
4704,Initiative 4704,2015-05-11,2029-09-28,66.06338183899224
4705,Initiative 4705,2021-01-23,2026-12-22,65.25501202945676
4706,Initiative 4706,2019-02-23,2028-09-25,91.8713752221513
4707,Initiative 4707,2015-05-12,2029-05-21,91.25254489998038
4708,Initiative 4708,2018-04-20,2029-02-17,91.16883241534597
4709,Initiative 4709,2018-04-20,2029-10-03,64.13645061915275
4710,Initiative 4710,2023-05-11,2027-05-26,89.94588856078869
4711,Initiative 4711,2018-03-02,2027-03-02,51.83174207896332
4712,Initiative 4712,2015-06-20,2027-05-26,60.32281310073437
4713,Initiative 4713,2015-10-18,2029-07-31,75.72514946358288
4714,Initiative 4714,2020-01-30,2029-03-09,70.33730812992812
4715,Initiative 4715,2015-11-20,2028-06-05,55.59441284218955
4716,Initiative 4716,2015-03-15,2027-03-02,52.08602299291961
4717,Initiative 4717,2023-05-12,2026-01-03,80.55855680919548
4718,Initiative 4718,2021-10-03,2029-02-17,65.67406419057166
4719,Initiative 4719,2019-03-09,2027-01-07,50.79808651308341
4720,Initiative 4720,2021-08-14,2027-01-07,71.54473151286903
4721,Initiative 4721,2015-06-11,2029-02-23,65.33835580700404
4722,Initiative 4722,2020-11-05,2026-08-20,78.83036749610517
4723,Initiative 4723,2019-08-09,2025-10-22,96.49069800620222
4724,Initiative 4724,2016-06-01,2025-11-14,65.3933168043319
4725,Initiative 4725,2015-07-31,2026-05-28,99.85682591421906
4726,Initiative 4726,2022-09-09,2029-09-28,54.302242365925764
4727,Initiative 4727,2020-11-05,2028-06-05,54.41390817002141
4728,Initiative 4728,2023-11-13,2027-08-14,85.64799680022534
4729,Initiative 4729,2021-05-22,2026-09-22,87.43159051016113
4730,Initiative 4730,2018-03-02,2025-04-15,71.14355976697591
4731,Initiative 4731,2015-12-31,2029-03-01,64.30237983088844
4732,Initiative 4732,2022-02-17,2027-01-07,89.70010361966467
4733,Initiative 4733,2023-02-14,2029-09-01,97.81194723548677
4734,Initiative 4734,2018-04-20,2027-06-19,99.49509466506223
4735,Initiative 4735,2018-07-11,2026-03-17,81.72270400930522
4736,Initiative 4736,2016-07-19,2027-08-14,87.00573659752229
4737,Initiative 4737,2015-11-20,2026-01-29,91.11232975246287
4738,Initiative 4738,2021-10-03,2026-08-11,89.9434908879774
4739,Initiative 4739,2022-10-28,2029-08-18,99.66961514082794
4740,Initiative 4740,2015-03-01,2029-08-02,90.52159261220282
4741,Initiative 4741,2015-02-14,2028-01-08,83.12862146448678
4742,Initiative 4742,2023-01-17,2029-08-27,68.81079698334956
4743,Initiative 4743,2024-04-16,2029-11-20,79.89933032581722
4744,Initiative 4744,2022-03-11,2026-08-20,94.01797252453679
4745,Initiative 4745,2015-06-03,2025-01-05,65.27400314544542
4746,Initiative 4746,2022-10-25,2026-10-09,51.53262774863412
4747,Initiative 4747,2023-03-18,2028-01-26,66.3591103907257
4748,Initiative 4748,2019-03-21,2029-11-14,98.01150294853576
4749,Initiative 4749,2023-11-13,2027-01-16,89.70337856158096
4750,Initiative 4750,2020-06-06,2028-11-10,59.35699403528322
4751,Initiative 4751,2015-12-16,2028-05-15,50.60004879534791
4752,Initiative 4752,2015-12-16,2025-12-11,83.45597074430832
4753,Initiative 4753,2018-04-20,2029-07-31,78.9504361919928
4754,Initiative 4754,2019-08-21,2029-07-31,54.14909904627311
4755,Initiative 4755,2019-03-17,2026-05-28,98.2998213217817
4756,Initiative 4756,2019-10-01,2029-11-14,80.88966020359108
4757,Initiative 4757,2022-10-28,2025-03-26,82.5760490470116
4758,Initiative 4758,2017-09-03,2026-05-28,92.67988974447488
4759,Initiative 4759,2016-07-19,2027-07-17,66.85316343214929
4760,Initiative 4760,2024-04-16,2025-12-11,77.91264924337793
4761,Initiative 4761,2015-07-01,2028-02-25,78.80941635300888
4762,Initiative 4762,2021-03-24,2027-03-26,98.36777786637583
4763,Initiative 4763,2023-01-17,2029-06-30,56.57432497672727
4764,Initiative 4764,2024-11-01,2028-06-27,87.94565360178734
4765,Initiative 4765,2016-12-21,2025-03-05,78.75756042693747
4766,Initiative 4766,2023-03-18,2027-08-14,92.2689515982803
4767,Initiative 4767,2015-03-15,2029-08-27,91.59758647653042
4768,Initiative 4768,2022-06-12,2026-05-17,50.601515082151884
4769,Initiative 4769,2022-04-14,2028-04-24,62.82273368779996
4770,Initiative 4770,2018-01-28,2029-05-02,59.04086714508856
4771,Initiative 4771,2016-07-19,2026-08-20,73.08553239049286
4772,Initiative 4772,2019-06-15,2027-06-19,95.26437309769187
4773,Initiative 4773,2016-07-16,2026-10-21,50.25030283381312
4774,Initiative 4774,2023-01-17,2026-10-21,74.40959878784946
4775,Initiative 4775,2021-10-26,2029-07-31,94.23967176071801
4776,Initiative 4776,2019-08-09,2028-08-20,96.3106218013425
4777,Initiative 4777,2024-11-01,2027-10-21,82.86493016521447
4778,Initiative 4778,2016-12-05,2029-11-11,91.48761488226609
4779,Initiative 4779,2021-10-03,2026-07-23,66.20340970924691
4780,Initiative 4780,2016-07-16,2026-10-21,64.29797349434925
4781,Initiative 4781,2019-08-09,2027-08-14,52.455982355808615
4782,Initiative 4782,2020-05-03,2028-09-14,75.16013115333934
4783,Initiative 4783,2015-06-26,2027-01-16,72.79160062597552
4784,Initiative 4784,2018-01-28,2026-08-20,68.59577453433704
4785,Initiative 4785,2019-01-15,2028-05-17,55.666704958606815
4786,Initiative 4786,2019-02-23,2027-11-05,61.538157941212305
4787,Initiative 4787,2022-02-17,2028-07-21,60.18378079119357
4788,Initiative 4788,2019-06-15,2028-08-20,97.19842011187555
4789,Initiative 4789,2021-10-03,2027-10-27,98.32301686645573
4790,Initiative 4790,2018-05-03,2026-12-08,50.17108024295052
4791,Initiative 4791,2023-04-16,2027-11-05,58.527395045424534
4792,Initiative 4792,2020-11-13,2028-05-15,94.4390400118726
4793,Initiative 4793,2017-07-22,2026-05-28,51.9170042332572
4794,Initiative 4794,2023-04-16,2028-04-24,97.17257562951329
4795,Initiative 4795,2016-10-22,2028-05-17,69.00323271906018
4796,Initiative 4796,2023-05-11,2025-11-14,76.93428812851727
4797,Initiative 4797,2023-04-16,2029-03-01,88.190981058048
4798,Initiative 4798,2020-01-17,2027-02-22,62.19525454945796
4799,Initiative 4799,2023-05-12,2029-09-01,55.03370039152443
4800,Initiative 4800,2022-10-28,2027-03-26,90.49740998860696
4801,Initiative 4801,2022-02-17,2026-06-05,99.23132064178435
4802,Initiative 4802,2023-05-11,2029-05-21,82.93890094666816
4803,Initiative 4803,2020-11-02,2026-12-08,91.26121552257678
4804,Initiative 4804,2021-10-26,2025-10-22,97.06561962660254
4805,Initiative 4805,2019-11-30,2027-04-22,61.42898907364641
4806,Initiative 4806,2016-10-22,2029-01-19,67.52029770535802
4807,Initiative 4807,2016-07-16,2027-01-16,60.95130367790605
4808,Initiative 4808,2018-04-20,2026-01-29,53.08918859896775
4809,Initiative 4809,2015-12-16,2027-04-19,86.61378986577884
4810,Initiative 4810,2021-06-02,2027-02-22,57.28288018149209
4811,Initiative 4811,2023-06-08,2025-09-21,54.63546984525285
4812,Initiative 4812,2023-10-21,2025-01-06,67.88174353121165
4813,Initiative 4813,2021-09-23,2026-06-05,53.02780571037531
4814,Initiative 4814,2019-03-17,2026-08-11,58.977915865328114
4815,Initiative 4815,2015-10-18,2028-08-12,53.49706037698987
4816,Initiative 4816,2024-09-21,2026-10-21,93.86389034039797
4817,Initiative 4817,2019-06-15,2026-06-05,88.98671949758969
4818,Initiative 4818,2019-10-01,2028-07-21,92.97574038509538
4819,Initiative 4819,2024-11-01,2029-06-12,93.41655377314822
4820,Initiative 4820,2023-06-08,2026-12-22,97.22545278693497
4821,Initiative 4821,2019-10-01,2028-01-08,59.33272827914745
4822,Initiative 4822,2023-08-01,2026-09-22,95.00045320295555
4823,Initiative 4823,2021-03-24,2027-03-02,76.25194510861843
4824,Initiative 4824,2023-05-11,2026-03-17,58.311551250752174
4825,Initiative 4825,2024-06-27,2029-05-04,82.78866883884695
4826,Initiative 4826,2018-03-02,2025-03-26,66.35002611020938
4827,Initiative 4827,2016-10-22,2027-01-16,52.32347387094718
4828,Initiative 4828,2020-06-06,2027-08-14,53.93239927263756
4829,Initiative 4829,2023-05-26,2029-07-08,71.18579919738809
4830,Initiative 4830,2018-06-22,2028-06-27,91.32417740170048
4831,Initiative 4831,2015-06-20,2029-06-30,65.55138845219693
4832,Initiative 4832,2021-06-02,2025-04-15,88.306293162061
4833,Initiative 4833,2023-05-26,2025-02-11,52.787198142425794
4834,Initiative 4834,2020-01-17,2029-11-11,69.68662506423826
4835,Initiative 4835,2019-10-01,2026-05-17,56.37201267540559
4836,Initiative 4836,2023-02-14,2029-05-04,93.177416767468
4837,Initiative 4837,2019-10-01,2025-01-06,98.39691034195704
4838,Initiative 4838,2024-07-20,2025-01-06,66.28078557362015
4839,Initiative 4839,2021-05-22,2026-08-11,99.44313303917933
4840,Initiative 4840,2018-10-25,2025-01-06,87.61537801157077
4841,Initiative 4841,2021-03-24,2029-05-22,50.0616949713574
4842,Initiative 4842,2020-05-20,2029-02-23,74.26358878922974
4843,Initiative 4843,2021-09-23,2026-08-11,91.70503185287117
4844,Initiative 4844,2019-03-17,2028-08-12,76.69376906092701
4845,Initiative 4845,2021-05-22,2025-01-06,77.498038772234
4846,Initiative 4846,2024-11-01,2029-11-11,72.38498114865585
4847,Initiative 4847,2015-12-31,2028-06-27,69.75194347479074
4848,Initiative 4848,2015-05-11,2026-01-29,51.36983789190838
4849,Initiative 4849,2019-04-30,2027-04-22,81.08665305863246
4850,Initiative 4850,2023-03-18,2029-06-07,88.33631682262627
4851,Initiative 4851,2015-05-12,2027-08-14,89.50889215520962
4852,Initiative 4852,2016-12-05,2027-01-16,81.2318069922408
4853,Initiative 4853,2019-06-15,2029-10-03,67.0638624821168
4854,Initiative 4854,2015-06-01,2029-06-30,51.13048342409487
4855,Initiative 4855,2021-06-02,2029-03-09,94.78897736285646
4856,Initiative 4856,2024-04-16,2029-05-04,71.45231091887027
4857,Initiative 4857,2023-06-08,2029-09-01,80.05877243320383
4858,Initiative 4858,2015-03-01,2028-09-14,59.7278037590511
4859,Initiative 4859,2016-10-22,2028-09-14,57.09778589629461
4860,Initiative 4860,2016-04-10,2028-02-25,54.3408856403959
4861,Initiative 4861,2019-04-30,2029-06-12,89.9382602609194
4862,Initiative 4862,2015-12-31,2029-08-27,82.32303566362377
4863,Initiative 4863,2020-11-13,2029-09-01,81.0579629474592
4864,Initiative 4864,2024-07-20,2026-01-29,95.96988738436568
4865,Initiative 4865,2015-10-18,2029-05-02,57.935611960975955
4866,Initiative 4866,2018-03-02,2027-03-02,58.513467590580305
4867,Initiative 4867,2018-01-28,2026-10-19,59.473457476717016
4868,Initiative 4868,2021-10-03,2027-03-26,71.16847151326448
4869,Initiative 4869,2022-06-12,2025-12-05,93.71108675059676
4870,Initiative 4870,2018-04-20,2028-12-14,94.07370630301207
4871,Initiative 4871,2015-11-20,2027-08-30,79.52938682684535
4872,Initiative 4872,2019-01-15,2026-12-21,82.90714489317276
4873,Initiative 4873,2022-03-11,2029-11-20,94.88811718074064
4874,Initiative 4874,2018-06-21,2025-04-15,81.21094777318487
4875,Initiative 4875,2020-11-13,2029-05-04,61.48998389176609
4876,Initiative 4876,2017-04-19,2028-09-14,85.24570341657699
4877,Initiative 4877,2015-11-20,2026-05-28,88.49453870569494
4878,Initiative 4878,2018-03-02,2027-01-07,81.76723116074137
4879,Initiative 4879,2018-06-22,2029-07-31,63.6784731721162
4880,Initiative 4880,2023-06-08,2029-08-02,69.995892479677
4881,Initiative 4881,2024-11-01,2029-03-09,73.52962038233704
4882,Initiative 4882,2015-06-03,2026-01-29,57.264920907718995
4883,Initiative 4883,2023-10-21,2025-12-05,72.61116272299925
4884,Initiative 4884,2022-10-28,2028-09-14,58.05987116646005
4885,Initiative 4885,2022-03-11,2027-01-07,74.97258720364279
4886,Initiative 4886,2024-07-20,2027-10-21,52.540537927639306
4887,Initiative 4887,2023-04-16,2029-08-18,97.42657459806014
4888,Initiative 4888,2017-07-22,2029-07-31,62.31724321349285
4889,Initiative 4889,2024-11-01,2026-08-11,73.35071549288045
4890,Initiative 4890,2016-02-24,2028-06-27,51.6376088266179
4891,Initiative 4891,2019-04-30,2025-01-06,59.63607610998491
4892,Initiative 4892,2019-02-23,2026-12-21,84.66224959167886
4893,Initiative 4893,2016-12-05,2029-06-30,55.5900301569447
4894,Initiative 4894,2023-07-17,2027-07-17,81.40745804820557
4895,Initiative 4895,2024-09-21,2027-01-07,50.103444571717
4896,Initiative 4896,2015-05-11,2028-05-17,73.25046628978318
4897,Initiative 4897,2024-07-20,2025-11-07,86.06718203616438
4898,Initiative 4898,2015-05-12,2029-03-09,96.31464314568656
4899,Initiative 4899,2022-10-28,2028-12-14,74.6418088046207
4900,Initiative 4900,2022-03-11,2026-08-20,92.02662348693133
4901,Initiative 4901,2023-11-13,2027-11-05,90.12956773608283
4902,Initiative 4902,2019-04-30,2029-02-23,64.7885388533755
4903,Initiative 4903,2015-11-26,2028-12-14,93.73668119558394
4904,Initiative 4904,2018-09-06,2027-03-02,82.01414899046281
4905,Initiative 4905,2015-06-20,2029-06-07,55.20923240431799
4906,Initiative 4906,2015-06-11,2028-06-20,96.95563982979402
4907,Initiative 4907,2019-03-09,2026-06-05,58.833837076692866
4908,Initiative 4908,2023-05-12,2029-05-02,73.51804736481469
4909,Initiative 4909,2015-03-15,2028-08-12,73.31826927725498
4910,Initiative 4910,2022-10-13,2026-10-09,81.26183115704518
4911,Initiative 4911,2015-06-20,2027-04-19,83.24783828392387
4912,Initiative 4912,2021-10-26,2028-09-25,61.64539148193685
4913,Initiative 4913,2015-06-11,2026-03-05,67.62212442588174
