facility_key,facility_name,facility_type,number_of_beds,number_of_nurses,number_of_doctors,distance_to_community,facility_location_key
4942,Kim-King,Maternity Home,15,63,6,3.420638976819973,4822
4943,Ford-Brown,Clinic,170,99,33,11.652230591101647,674
4944,Goodman PLC,Hospital,200,30,8,8.750345497210663,3521
4945,Harris-Rodriguez,Clinic,235,98,33,21.280847199249187,6347
4946,Taylor-Ramirez,Clinic,151,25,48,14.830369116752939,2058
4947,Hammond-Kennedy,Maternity Home,363,53,3,18.533390328287105,5196
4948,"Brown, Gibson and Turner",Maternity Home,242,84,2,0.3610591643984,5866
4949,Cole Ltd,Clinic,475,75,38,23.507635456610554,738
4950,Franco-Stuart,Hospital,405,90,40,28.566349916865427,6148
4951,Martin-Walker,Maternity Home,17,75,39,20.114261350748563,9917
4952,Smith and Sons,Hospital,223,70,39,25.57292816283228,2654
4953,"Tucker, Robinson and Fry",Clinic,261,41,24,14.399686621880582,9254
4954,"May, Thomas and Adams",Maternity Home,6,18,21,0.7042215707312718,9511
4955,Boyd-Vaughn,Hospital,214,76,18,29.715029747284657,7257
4956,Atkins-Black,Clinic,488,97,35,1.8590812847800082,9022
4957,Francis-Smith,Clinic,369,11,11,5.863948693035261,6750
4958,"Krueger, Rodriguez and Roach",Clinic,229,42,11,1.6679605024897095,5107
4959,Pacheco-Todd,Maternity Home,488,49,3,18.786256175816654,2148
4960,"Velazquez, Foley and Andrews",Hospital,198,26,23,17.538603990689328,7427
4961,"Weeks, Burton and Madden",Clinic,200,48,1,6.369122659819545,1303
4962,Hernandez Inc,Maternity Home,404,85,23,28.703931914882922,3076
4963,Mack-Carrillo,Clinic,264,84,22,27.413240242317134,6734
4964,Bradley-Smith,Clinic,61,39,42,8.46632075188131,4806
4965,Lopez Ltd,Hospital,461,64,30,19.800056445777102,1701
4966,Le-Coleman,Maternity Home,117,7,2,25.6714767815302,7687
4967,"Ballard, Willis and Fuller",Clinic,217,71,17,10.857963387245364,1025
4968,"Wilkinson, Guzman and Elliott",Hospital,283,76,41,7.682116471247014,8792
4969,James PLC,Hospital,248,99,20,7.760079277802322,1442
4970,Zamora LLC,Hospital,384,59,9,24.631648977115265,7348
4971,Hodge LLC,Hospital,121,13,11,13.945799501447919,646
4972,Blake-Patel,Maternity Home,390,73,17,21.488607150056964,7620
4973,Perez-Bernard,Clinic,455,32,14,19.543993574247096,1992
4974,Norris Inc,Clinic,91,19,18,9.256148533291945,5839
4975,"Huang, Hall and Delacruz",Hospital,414,95,18,6.321493421451278,3373
4976,Mcdonald PLC,Hospital,385,35,44,3.860986754323634,4748
4977,"Jones, Becker and Daugherty",Hospital,371,63,8,0.8141799910345872,1647
4978,Higgins-Walker,Clinic,267,86,29,2.5295668676628846,3142
4979,Robinson Inc,Clinic,488,58,8,7.761775566352703,7029
4980,Scott PLC,Hospital,304,72,26,21.436628214336192,4320
4981,Martinez-Ramirez,Maternity Home,421,89,28,4.732076192112014,1755
4982,"Wu, Orozco and Davis",Hospital,117,51,8,15.749521737314405,751
4983,Carr Inc,Clinic,452,46,20,7.429448844399135,843
4984,Moody-Herrera,Clinic,168,27,47,15.403112475347147,3415
4985,"Mays, Allen and Alvarez",Maternity Home,8,90,8,22.525334146448078,7959
4986,Weaver-Sandoval,Clinic,122,69,14,8.052835770754957,3511
4987,"Chandler, Howe and Burns",Hospital,27,93,13,10.502174470837465,2304
4988,Flynn LLC,Maternity Home,413,58,40,21.717716981953924,1506
4989,Davis PLC,Hospital,237,96,17,16.43550906938325,1428
4990,Buckley LLC,Hospital,94,15,26,2.927542130943902,3855
4991,Simmons LLC,Hospital,480,67,6,22.76881265048075,4072
4992,Mullins-Hawkins,Maternity Home,259,26,17,8.395425877787016,2375
4993,Johnson Inc,Maternity Home,96,58,4,11.613226262801948,5610
4994,"Armstrong, Contreras and Lee",Clinic,473,93,25,7.430790036272365,3806
4995,Young Inc,Maternity Home,462,89,7,16.346374912106995,3936
4996,"White, Wilcox and Gonzalez",Clinic,159,40,17,21.262272248476226,1384
4997,Murray-Stanley,Maternity Home,311,62,22,24.116169206174952,3277
4998,Montgomery Inc,Clinic,119,24,28,27.671456077118695,280
4999,Swanson Ltd,Maternity Home,211,20,6,10.840577884453575,5175
5000,Richardson LLC,Maternity Home,85,96,30,27.985165496931295,3979
5001,"Reynolds, Watts and Bass",Clinic,107,60,10,18.546946854115685,2271
5002,Wells Inc,Maternity Home,487,97,39,11.748876865375365,6862
5003,Brooks PLC,Clinic,457,54,14,26.630092056064786,684
5004,Cohen Group,Maternity Home,84,94,46,17.43092220849668,602
5005,Miller and Sons,Clinic,411,70,42,13.683077507525127,2044
5006,Jones Group,Maternity Home,107,78,22,0.4438963547813618,1533
5007,Hamilton Ltd,Clinic,244,17,41,21.553485913738438,961
5008,Adams PLC,Maternity Home,269,19,26,2.4127050414953697,3078
5009,"Peters, Byrd and Dodson",Maternity Home,37,77,10,8.752845557855835,507
5010,"Nolan, Stark and Joyce",Maternity Home,39,31,2,28.854660841229453,9387
5011,Moore-Osborn,Maternity Home,253,12,3,4.740871843179237,9067
5012,"Guerrero, Lewis and Cole",Clinic,492,74,48,9.422352240610056,2316
5013,Carr Group,Maternity Home,54,54,42,27.976946858174077,2804
5014,Stewart-Obrien,Hospital,284,92,11,10.196746161395522,5300
5015,"Yates, Houston and Gonzalez",Hospital,476,71,10,9.927381769054463,5150
5016,Bennett-Nichols,Maternity Home,246,30,12,19.473842148255304,3191
5017,Baxter Inc,Clinic,156,40,14,4.0275814719587535,3789
5018,"Martinez, Brown and Mclaughlin",Hospital,151,25,30,29.18527612084159,734
5019,"Herring, Wilson and Mendoza",Hospital,43,81,41,8.323177087126572,4556
5020,"Carpenter, Rojas and Taylor",Clinic,193,56,13,23.592096077032913,1662
5021,"White, Liu and Lindsey",Hospital,29,15,30,8.699669065650708,4554
5022,Odonnell PLC,Clinic,248,12,38,8.333635041911958,4663
5023,"Stephens, Jones and Ryan",Maternity Home,227,61,11,1.8196299710064077,4135
5024,Morgan PLC,Hospital,234,50,1,3.6676877256075797,970
5025,Green LLC,Clinic,157,82,27,15.706822552482262,262
5026,"Taylor, White and Patterson",Maternity Home,415,6,47,17.347611145060373,4280
5027,Taylor and Sons,Hospital,292,68,39,24.4937212798138,4616
5028,"Fields, Holmes and Weber",Clinic,399,56,43,1.900434170412961,3600
5029,Henderson Ltd,Maternity Home,457,69,49,10.74889055167547,3960
5030,"Miller, Wolf and Murray",Hospital,112,15,37,6.084749634549277,386
5031,"Hill, Boone and Johnson",Hospital,37,10,9,10.800537570582408,1035
5032,Deleon Ltd,Clinic,407,83,48,10.69376932089043,1540
5033,"Johnson, Pacheco and Johnson",Maternity Home,367,80,43,10.692965145536375,1807
5034,Martin-Harmon,Maternity Home,115,68,26,9.358039670870761,2057
5035,"Willis, Miller and Lee",Hospital,125,97,25,22.942945120451384,1601
5036,Gonzales PLC,Clinic,20,59,17,20.722217979978712,3688
5037,"Watson, Cobb and Goodman",Clinic,231,48,6,10.309929935591562,4791
5038,"Johnson, Hernandez and Gomez",Hospital,15,90,15,4.4799942623537765,801
5039,Chambers-Norton,Hospital,207,18,3,15.59658298349567,2070
5040,"Brewer, Goodwin and Green",Hospital,206,87,31,27.57354384711506,7210
5041,Gardner and Sons,Hospital,102,9,28,3.7944242917110746,1486
5042,"Barnett, Fernandez and Mitchell",Hospital,120,29,9,22.615592453701943,4174
5043,"Kent, Jones and Thompson",Clinic,457,54,44,18.02143395781015,6248
5044,Mason-Kramer,Clinic,475,77,18,17.698844738823762,6123
5045,Gray-Williams,Clinic,443,75,48,28.04624947405976,4815
5046,Mcdonald-Williams,Maternity Home,285,86,40,28.682623560202465,8531
5047,Smith LLC,Maternity Home,353,6,32,7.39080819178844,7967
5048,Gray Ltd,Hospital,236,14,19,24.2734632783988,8466
5049,Davis-Ramsey,Hospital,465,6,5,18.661896921789886,7052
5050,Moreno-Sullivan,Clinic,115,64,44,12.324483143247226,7848
5051,"Martinez, Gutierrez and Salinas",Clinic,356,49,6,20.00207716383884,3962
5052,"Perez, Morris and Stanley",Hospital,422,12,12,28.683406610710108,3757
5053,Collins-Jackson,Hospital,16,62,47,15.554572571139254,4529
5054,"Bennett, Williams and Klein",Maternity Home,476,11,42,28.208387114305552,8065
5055,"Harrison, Russell and Allen",Hospital,492,91,17,19.322328346839136,6754
5056,"Chase, Grant and Montgomery",Maternity Home,25,76,39,14.538986300054015,6009
5057,Barton Ltd,Maternity Home,131,25,7,19.360696162321585,1284
5058,"Lopez, Brown and Adams",Clinic,289,51,11,18.1159772473122,4092
5059,Hebert Group,Hospital,439,5,34,12.708750493988244,2222
5060,Davenport-Martinez,Clinic,125,16,2,16.91756426939377,9940
5061,"Herman, Rodgers and Green",Maternity Home,128,79,14,21.12713532153624,7122
5062,"Green, Vincent and Thompson",Maternity Home,411,52,18,25.182102143055133,3513
5063,Jimenez-Galvan,Hospital,37,98,48,9.199489001099286,6416
5064,"Lee, Robbins and Lopez",Maternity Home,396,8,43,0.5379730174284292,5769
5065,"Brown, Adams and Moore",Clinic,174,38,9,16.58141526670455,2643
5066,Thomas Group,Maternity Home,81,91,39,14.72959665966983,8070
5067,"Gregory, Barber and Boyd",Clinic,457,36,4,1.7205442157627577,556
5068,"Caldwell, Cross and Russell",Hospital,301,7,48,19.01194165951892,2255
5069,Smith Group,Clinic,334,96,14,28.247870684558283,1141
5070,"Anderson, Bowen and Kirk",Hospital,67,72,11,12.126730401432942,6149
5071,Lewis-Collins,Clinic,274,61,30,26.841369657885874,7963
5072,Miller-Marks,Hospital,220,80,40,24.41173060993619,5746
5073,Carter-Hendrix,Hospital,194,28,43,4.935317007439489,1786
5074,Moore-Shah,Hospital,79,37,27,23.639667059627214,7593
5075,Todd-Cline,Hospital,178,7,29,15.549511838027602,6132
5076,Lopez and Sons,Clinic,71,8,32,27.566992760896458,9306
5077,"Lowe, Morgan and Vega",Hospital,97,34,49,5.763844440236503,3100
5078,Lee-Grimes,Clinic,57,74,30,3.838888747801345,3616
5079,"Johnson, Miller and Bennett",Clinic,440,53,26,7.314283946605104,1241
5080,Conner-Roy,Clinic,98,34,30,1.8828386423743049,8263
5081,"Johnston, Briggs and Wagner",Hospital,117,76,10,9.670394955072034,7932
5082,Ingram Ltd,Maternity Home,233,86,12,8.56196605058348,2869
5083,Richardson PLC,Maternity Home,254,20,33,12.544831470199853,1545
5084,"Mason, White and Haas",Clinic,395,57,34,13.943018367189948,5090
5085,Swanson-Anderson,Clinic,213,10,18,4.4271444006017475,2371
5086,"Decker, Brown and Watts",Clinic,472,28,39,18.61928046625819,8101
5087,Roberts Ltd,Clinic,186,96,16,6.784665224418836,9372
5088,Kaiser LLC,Clinic,271,93,45,3.7456672014927914,6358
5089,Harris and Sons,Maternity Home,496,32,4,21.293451670991587,1107
5090,Booker LLC,Maternity Home,285,25,10,0.7797843781372262,4709
5091,Poole LLC,Clinic,447,12,28,11.114141625264864,7178
5092,"Edwards, Fletcher and Foster",Hospital,476,40,41,4.417658055017355,5968
5093,Roman Inc,Maternity Home,454,13,18,26.495501789646706,281
5094,Davis PLC,Maternity Home,159,44,9,24.75130604636017,9908
5095,Fox-Griffith,Clinic,87,89,22,1.9097484005493846,9306
5096,Stephens PLC,Hospital,190,55,10,16.558486985231703,4405
5097,Allen Inc,Hospital,353,5,40,8.931130656765692,3022
5098,"Shelton, Vasquez and Taylor",Clinic,489,67,23,5.857111596968544,3071
5099,"Morris, Perez and Khan",Hospital,143,72,43,9.415005220010233,9721
5100,Cummings Inc,Maternity Home,59,78,13,24.49503204244171,1131
5101,"Juarez, Crawford and Nixon",Hospital,23,30,24,1.8298755892485177,6299
5102,Davis-Yu,Hospital,352,44,13,19.482178183947937,8024
5103,Maxwell-Cortez,Maternity Home,427,7,48,27.40976734516136,7617
5104,"Snow, Smith and Lopez",Hospital,473,13,45,13.496884787451425,6740
5105,Osborn Inc,Clinic,350,36,25,27.055266512632592,7244
5106,"Rodriguez, Osborne and Rodriguez",Hospital,474,71,44,27.21333282931955,6085
5107,Monroe PLC,Hospital,458,8,47,18.326913583471303,7505
5108,Sanchez Group,Hospital,271,10,29,13.729631949814202,1930
5109,Kennedy-Warner,Hospital,146,77,16,22.156143105928933,7128
5110,Daniel-Morrow,Clinic,320,30,40,27.495056892392263,8885
5111,"Wilson, Hardy and Perry",Maternity Home,168,6,6,20.43305679784901,714
5112,Khan Ltd,Hospital,256,70,8,6.367254697418272,4726
5113,Myers PLC,Maternity Home,236,89,34,24.619666818969883,6545
5114,Anderson-Brown,Clinic,301,90,18,28.550847458742506,9922
5115,Munoz-Stokes,Clinic,390,7,43,12.3672188872217,1828
5116,"Fowler, Andrews and Rodriguez",Maternity Home,445,39,32,20.957931338814344,9714
5117,Perez-Sanders,Clinic,367,63,49,15.59317383616817,7784
5118,Cooper-Johnson,Hospital,64,42,10,3.449074690141181,6318
5119,Avila Group,Maternity Home,408,37,34,10.560276227520948,8493
5120,Jackson Ltd,Clinic,26,19,23,4.998505293925426,4093
5121,David PLC,Hospital,388,79,19,20.239843414860882,6247
5122,"Wagner, Jones and Hayes",Maternity Home,130,78,20,17.504631504076485,7332
5123,Morgan-Jones,Maternity Home,107,18,34,1.1026786223005107,1029
5124,Peck-Dominguez,Hospital,392,70,38,1.9420467365373122,3919
5125,"Carter, Stone and Russell",Clinic,444,49,17,7.897695218367853,5721
5126,"Williams, Richardson and Smith",Clinic,225,52,44,22.371300011081694,1711
5127,Young-Walls,Hospital,114,48,5,3.8923993918086692,7329
5128,Graham-Gibbs,Hospital,62,41,2,6.222745621646,4193
5129,Stone Inc,Maternity Home,476,33,41,27.23802920657927,6822
5130,Francis Group,Maternity Home,69,88,34,16.429511387612607,9352
5131,Mcmillan and Sons,Maternity Home,476,89,20,18.663404310068874,388
5132,Meyer and Sons,Hospital,62,38,46,13.727407746415874,1904
5133,Myers-Wilkerson,Hospital,162,63,47,9.063152616574799,4260
5134,Meyers Inc,Hospital,80,47,2,7.5489955311573365,9631
5135,Moore-Bryant,Maternity Home,23,37,28,17.717665629214416,4777
5136,Bentley-Lewis,Hospital,388,23,18,14.182161368367549,1002
5137,Saunders LLC,Maternity Home,489,12,44,12.15069039534131,1160
5138,Kelly-Roth,Clinic,194,35,39,20.862116414194883,4254
5139,"Pierce, Graham and Rodriguez",Maternity Home,254,15,48,12.184209330987017,6542
5140,"Boone, Coleman and Hoffman",Maternity Home,364,12,35,1.1982383899985898,9005
5141,Howell PLC,Maternity Home,367,29,15,25.206131006803126,9582
5142,Roberts-Mccarty,Maternity Home,378,24,47,9.620262883578777,5422
5143,Allen PLC,Clinic,456,42,39,28.397411874030656,2397
5144,Leon Group,Maternity Home,83,11,40,26.398786989990384,1348
5145,Cooper and Sons,Maternity Home,88,81,39,7.094095702870003,1538
5146,Roy-Durham,Clinic,176,43,3,28.967583345343865,1487
5147,"English, Taylor and Williams",Hospital,216,78,19,25.62146670797136,1783
5148,Brewer PLC,Maternity Home,378,76,23,29.551991964202543,2549
5149,"Martinez, Garcia and Wood",Hospital,449,24,19,20.3706588087183,1751
5150,"Benson, Obrien and Williams",Maternity Home,153,85,18,27.928729802402845,6886
5151,Kaiser-Carpenter,Clinic,14,15,30,20.733784349346273,5874
5152,Pratt LLC,Hospital,34,20,39,25.667292374481644,2236
5153,"White, Smith and Cowan",Maternity Home,284,46,19,18.351835851114263,6273
5154,Aguilar-Martin,Maternity Home,436,94,5,27.88231374014087,3565
5155,"Mccarthy, Hanson and Garrett",Hospital,59,56,13,15.59079847832076,6241
5156,"Armstrong, Bennett and Deleon",Maternity Home,364,41,34,22.123404897207823,5015
5157,Greer-May,Hospital,131,56,24,27.51711751758602,2225
5158,"Reese, Lowe and Juarez",Hospital,184,13,18,12.729464550442648,7152
5159,Davis-Boyd,Maternity Home,236,39,4,0.8894220396179826,4725
5160,Nichols LLC,Hospital,385,71,36,3.4801087067298027,970
5161,"Cruz, Crane and Wright",Maternity Home,426,99,8,29.160152108323047,8128
5162,Cunningham-Phillips,Hospital,455,11,43,26.208755982592614,8465
5163,"Clay, Hudson and Sparks",Clinic,97,6,1,14.554181449910459,6543
5164,Ashley and Sons,Clinic,12,29,41,28.830892420842694,9779
5165,Lopez and Sons,Maternity Home,417,80,38,5.649605818691098,2825
5166,Deleon-Parsons,Hospital,251,98,36,3.4178943881661175,3519
5167,Powell-Castro,Hospital,398,98,38,18.083058329667907,4021
5168,Russell Ltd,Maternity Home,457,97,13,11.525396881339944,4957
5169,Branch Group,Clinic,335,45,22,10.2591121151145,7978
5170,Sanders Inc,Clinic,200,79,29,22.051141665427863,8821
5171,Gallagher-Compton,Clinic,437,56,9,4.585392734116754,4346
5172,May and Sons,Clinic,446,91,27,23.37562578142446,4608
5173,"Lewis, Hoffman and Vang",Hospital,167,85,46,10.847543516432475,345
5174,Meyer and Sons,Clinic,438,81,44,29.603452982966036,4643
5175,Santiago-Morrison,Maternity Home,44,69,4,24.28150799826768,8748
5176,Santos-Roach,Maternity Home,258,81,40,19.422084506733064,5083
5177,"Taylor, Prince and Sherman",Maternity Home,400,42,17,6.960443471029755,4011
5178,Clayton-Merritt,Clinic,89,71,37,28.697151154417824,2920
5179,Clay-Wilson,Clinic,276,84,3,1.0840101890362948,460
5180,Barrera PLC,Hospital,82,46,4,6.778158422279087,5227
5181,"Hamilton, Johnson and Ballard",Maternity Home,217,75,40,1.199593700209915,2789
5182,Sullivan LLC,Hospital,308,58,16,28.99883377428041,2812
5183,"Rhodes, Hamilton and Adams",Maternity Home,259,71,11,26.15634063741618,3116
5184,"Reyes, Gray and Russell",Hospital,95,82,27,28.568019207461948,8102
5185,Mclean and Sons,Hospital,488,68,26,21.47954607442102,5545
5186,Hoffman Group,Clinic,389,84,31,0.9199795673242672,8252
5187,Powers Ltd,Clinic,197,8,34,27.951911005736473,9987
5188,Miranda PLC,Maternity Home,257,35,8,12.686487873256421,4445
5189,Duncan-Hooper,Maternity Home,282,17,39,11.109205984736882,6542
5190,King and Sons,Clinic,147,31,1,8.595557651895612,1965
5191,Ross-Hernandez,Clinic,248,63,2,8.675255035783351,4770
5192,"Hogan, Collins and Hicks",Hospital,216,69,27,24.038793705365528,9686
5193,"Nolan, Bond and Wall",Hospital,199,68,45,7.765746403236996,2597
5194,Mendoza and Sons,Hospital,274,29,43,6.7426455174116615,4234
5195,Smith PLC,Maternity Home,333,41,3,20.97078687238173,2666
5196,Burke-Solomon,Clinic,23,79,34,8.69514567461631,7281
5197,Brown-Brown,Maternity Home,44,77,16,0.4926150358269672,2457
5198,Gordon-Jones,Hospital,102,75,1,27.959814973592017,2413
5199,"Lee, Salazar and Colon",Maternity Home,8,18,7,9.475560220806596,7863
5200,Williams Inc,Hospital,37,98,35,22.95488581085615,5392
5201,Rose-Salazar,Maternity Home,303,28,22,14.12272108691233,8024
5202,Miller-Soto,Maternity Home,169,71,48,4.108986574838131,4341
5203,Hodge LLC,Maternity Home,454,52,32,19.891654330360776,9996
5204,Chavez and Sons,Clinic,31,95,26,7.0236388262039915,7267
5205,"Boyd, Wiggins and Avery",Hospital,177,69,6,8.708744460557444,6715
5206,"Jenkins, Thomas and Blair",Hospital,341,42,46,1.0689502854725732,9289
5207,Walsh LLC,Clinic,117,94,11,0.5904601683998384,6768
5208,Huang Group,Clinic,438,74,31,15.45722177070927,7456
5209,George-Myers,Hospital,377,63,21,1.828067775585832,7097
5210,Klein Group,Clinic,384,16,22,6.361585402927311,8403
5211,Barber Group,Maternity Home,99,58,1,27.72183383783631,534
5212,"Anderson, Taylor and Smith",Maternity Home,323,55,21,2.5773782121844153,9133
5213,Reese Group,Hospital,237,42,45,8.794606008788802,9458
5214,"Garrett, Wells and Cruz",Maternity Home,138,50,20,21.82319204793126,12
5215,Hendrix PLC,Maternity Home,128,14,9,26.541320115158342,517
5216,"Randolph, Jones and Strickland",Hospital,376,13,27,1.4817133705770191,1725
5217,Sanders PLC,Maternity Home,355,91,29,5.644641630339252,2184
5218,"Ferguson, Jones and Lee",Hospital,327,98,43,11.697714860128915,4542
5219,Chavez Inc,Hospital,492,56,33,10.893727632572418,7606
5220,Best LLC,Maternity Home,455,55,45,8.726919470682628,8365
5221,Espinoza-Jackson,Clinic,357,26,1,7.344996950604203,6656
5222,Moon-Morales,Maternity Home,120,77,3,8.132899159684134,1676
5223,Stephens-Miller,Clinic,447,87,32,4.089424758644131,8196
5224,Harris and Sons,Hospital,17,76,20,4.98346601386052,1611
5225,"Garcia, Morrison and Smith",Maternity Home,409,72,17,18.242330304585902,2794
5226,Robinson Group,Clinic,324,9,37,8.836514540643368,6248
5227,Bryan Ltd,Maternity Home,169,87,38,12.050589584248025,5769
5228,Anderson-Simpson,Clinic,212,86,49,12.417795082118834,4378
5229,"Bray, Bennett and Lee",Clinic,89,33,10,3.381151151659543,1501
5230,Jones-Contreras,Clinic,252,87,43,24.602864316708942,4331
5231,Parker-Watkins,Hospital,436,10,45,28.69515406340876,1726
5232,"Ali, Lin and Morris",Maternity Home,60,73,29,7.9799015330400795,3929
5233,Lin LLC,Maternity Home,176,62,42,8.902864552881839,5342
5234,"Williams, Roth and Reynolds",Clinic,145,47,46,20.825299015224626,456
5235,Cooley-Young,Hospital,136,73,32,2.509592598938942,1383
5236,Fleming Inc,Maternity Home,483,76,13,27.228955779579024,5725
5237,Ruiz-Rodriguez,Hospital,205,95,31,3.705620286224611,558
